epoch,direction_1d_accuracy,direction_1d_auc,direction_1d_loss,direction_5d_accuracy,direction_5d_auc,direction_5d_loss,learning_rate,loss,return_1d_loss,return_1d_mae,return_3d_loss,return_3d_mae,return_5d_loss,return_5d_mae,val_direction_1d_accuracy,val_direction_1d_auc,val_direction_1d_loss,val_direction_5d_accuracy,val_direction_5d_auc,val_direction_5d_loss,val_loss,val_return_1d_loss,val_return_1d_mae,val_return_3d_loss,val_return_3d_mae,val_return_5d_loss,val_return_5d_mae
0,0.5309419631958008,0.5375253558158875,0.6935153603553772,0.5747778415679932,0.589367151260376,0.6788060069084167,0.0010000000474974513,0.6940903663635254,0.0013110351283103228,0.13617759943008423,0.002518648514524102,0.13571655750274658,0.003946928773075342,0.1458572894334793,0.5043908357620239,0.5085154175758362,0.7005658149719238,0.5082250833511353,0.5127882957458496,0.7569530606269836,0.7302080392837524,0.00019540608627721667,0.024163763970136642,0.00042033815407194197,0.029718464240431786,0.0006430632201954722,0.033490344882011414
1,0.5857976078987122,0.6172525882720947,0.671540379524231,0.664983332157135,0.7190003395080566,0.6128810048103333,0.0010000000474974513,0.6462108492851257,0.0006808001198805869,0.0729873925447464,0.0012671052245423198,0.0727929025888443,0.0019474615110084414,0.07868469506502151,0.5099979639053345,0.5034172534942627,0.7300906181335449,0.5199752449989319,0.4979100823402405,0.8010427951812744,0.7669980525970459,0.00015208379772957414,0.019670575857162476,0.000424143741838634,0.029936393722891808,0.0006429541972465813,0.03366992622613907
2,0.6209738850593567,0.6644827127456665,0.650273859500885,0.6905108690261841,0.7535237073898315,0.5854343771934509,0.0010000000474974513,0.6208800077438354,0.0004971047746948898,0.054559603333473206,0.0009320999379269779,0.05585995316505432,0.0015235843602567911,0.06423801183700562,0.5129663944244385,0.5190631151199341,0.7168644070625305,0.530076265335083,0.506109893321991,0.7674512267112732,0.7434756755828857,0.00012543794582597911,0.016906434670090675,0.0003024648467544466,0.023269444704055786,0.000542570254765451,0.029848283156752586
3,0.651707649230957,0.7053227424621582,0.6253902316093445,0.7072227001190186,0.7732053399085999,0.5669225454330444,0.0010000000474974513,0.5982694625854492,0.00034490987309254706,0.03924474120140076,0.0006937504513189197,0.043661922216415405,0.00116219453047961,0.05185173824429512,0.5124716758728027,0.5184507369995117,0.7274594902992249,0.5231086611747742,0.5002745389938354,0.793334424495697,0.7614714503288269,9.896027040667832e-05,0.01415709126740694,0.00027444702573120594,0.021595589816570282,0.0005422575050033629,0.029892178252339363
4,0.6788317561149597,0.7409185171127319,0.5987371206283569,0.7231535315513611,0.7955335378646851,0.5437915921211243,0.0005000000237487257,0.573169469833374,0.00024419257533736527,0.029053378850221634,0.0005469045136123896,0.036081183701753616,0.0009530599927529693,0.04450923576951027,0.5114409327507019,0.5153757333755493,0.766193151473999,0.5199340581893921,0.5034789443016052,0.8544824123382568,0.8112854361534119,0.00010524153913138434,0.014792103320360184,0.00031647805008105934,0.02407810278236866,0.0005920357070863247,0.031813278794288635
5,0.6888796091079712,0.7550861239433289,0.586439847946167,0.7345377206802368,0.8090593814849854,0.5286515951156616,0.0005000000237487257,0.5591340661048889,0.00019467130186967552,0.024008451029658318,0.00048127424088306725,0.03268618881702423,0.0008561357390135527,0.0410672202706337,0.5062049031257629,0.5138494372367859,0.8257614970207214,0.5187383890151978,0.5029301047325134,0.9595620632171631,0.8940005898475647,9.840671555139124e-05,0.014071009121835232,0.0003074803971685469,0.023612845689058304,0.0006106719956733286,0.03249504417181015
6,0.6954914331436157,0.7649792432785034,0.5770860910415649,0.7418437004089355,0.8198793530464172,0.5154420733451843,0.0005000000237487257,0.547650933265686,0.0001596721267560497,0.02041095495223999,0.0004243778239469975,0.029687892645597458,0.000765266187954694,0.03780664876103401,0.5118944644927979,0.5151715874671936,0.7860698699951172,0.5234384536743164,0.5011153221130371,0.8857917785644531,0.8372048139572144,8.702010381966829e-05,0.012783330865204334,0.00033567516948096454,0.025113970041275024,0.0005821707309223711,0.0314108282327652
7,0.712480902671814,0.7847558856010437,0.5578116774559021,0.7600479125976562,0.8415377736091614,0.4876863360404968,0.0002500000118743628,0.5239591002464294,0.00014243317127693444,0.01863449439406395,0.00038371316622942686,0.02748541347682476,0.0006882021552883089,0.035002004355192184,0.5111111402511597,0.5148041248321533,0.8252566456794739,0.5156462788581848,0.49797940254211426,1.028585433959961,0.9280753135681152,9.25883068703115e-05,0.013411570340394974,0.00030916620744392276,0.023641163483262062,0.0006118918536230922,0.0325133316218853
8,0.7203075289726257,0.7938643097877502,0.5478049516677856,0.7692107558250427,0.851466178894043,0.47400492429733276,0.0002500000118743628,0.5120744109153748,0.00013321787992026657,0.017676400020718575,0.00036564425681717694,0.02650928683578968,0.0006596980965696275,0.03395402804017067,0.508348822593689,0.5132566094398499,0.8273022770881653,0.521995484828949,0.5027815699577332,1.053176760673523,0.9414011240005493,8.665449422551319e-05,0.012756538577377796,0.0003520290192682296,0.026055488735437393,0.0006513592670671642,0.0340283177793026
